ID,age,job,marital,education,default,housing,loan,previous
40485,27,admin.,married,university.degree,no,no,no,1
40487,33,admin.,married,university.degree,no,yes,no,3
40488,76,retired,married,university.degree,no,no,no,1
40489,30,admin.,single,high.school,no,no,no,1
40490,33,management,married,university.degree,no,no,no,2
40492,42,blue-collar,married,basic.9y,no,yes,no,1
40495,38,entrepreneur,married,university.degree,no,yes,no,1
40499,30,admin.,single,university.degree,no,no,no,3
40501,48,self-employed,divorced,university.degree,no,no,no,1
40504,42,technician,married,university.degree,no,no,no,2
40507,60,retired,married,basic.4y,no,no,no,2
40510,34,technician,single,basic.9y,no,no,no,3
40511,45,technician,married,university.degree,no,no,no,1
40514,33,student,married,professional.course,no,yes,no,4
40517,58,self-employed,married,university.degree,no,no,no,3
40518,26,student,single,high.school,no,no,no,3
40519,54,management,married,high.school,no,no,no,1
40520,36,admin.,married,university.degree,no,no,no,1
40521,40,admin.,married,high.school,no,yes,no,1
40527,45,self-employed,divorced,professional.course,no,yes,no,1
40529,72,retired,divorced,university.degree,no,no,no,1
40534,30,technician,married,professional.course,no,no,no,4
40545,31,admin.,single,high.school,no,no,no,1
40546,76,retired,divorced,basic.4y,no,no,no,1
40547,60,retired,married,high.school,no,yes,no,2
40548,56,retired,married,university.degree,no,no,no,1
40552,27,admin.,married,university.degree,no,yes,no,1
40554,72,retired,married,professional.course,no,no,no,1
40555,34,admin.,married,university.degree,no,yes,no,2
40556,69,retired,married,high.school,no,yes,yes,2
40558,37,admin.,married,university.degree,no,yes,no,1
40559,24,student,single,,no,yes,no,1
40560,24,student,single,,no,yes,no,4
40561,60,admin.,divorced,professional.course,no,yes,no,1
40563,59,admin.,married,university.degree,no,no,yes,1
40565,24,student,single,,no,yes,no,3
40566,24,student,single,,no,yes,yes,1
40567,37,admin.,married,university.degree,no,no,no,2
40571,24,student,single,,no,yes,no,2
40573,22,student,single,high.school,no,no,no,1
40574,45,management,married,university.degree,no,no,no,2
40575,81,retired,divorced,basic.4y,no,no,no,1
40577,71,retired,married,high.school,no,yes,no,2
40583,47,management,married,university.degree,no,yes,no,1
40584,55,management,divorced,university.degree,no,yes,no,1
40586,60,retired,married,university.degree,no,no,no,1
40587,32,services,single,university.degree,no,no,no,2
40588,38,technician,married,university.degree,no,yes,no,3
40589,47,management,married,university.degree,no,no,no,2
40590,57,admin.,married,basic.9y,no,no,no,1
40591,51,technician,married,university.degree,no,yes,no,4
40592,78,retired,divorced,high.school,no,no,no,2
40595,32,services,single,university.degree,no,yes,no,3
40596,32,admin.,single,university.degree,no,yes,no,3
40597,39,management,married,university.degree,no,yes,yes,1
40598,43,unemployed,married,basic.9y,no,no,no,1
40600,49,admin.,married,university.degree,no,no,no,3
40601,57,management,married,university.degree,no,no,no,2
40602,59,services,married,professional.course,no,yes,no,4
40604,31,admin.,single,high.school,no,no,no,2
40605,34,technician,married,professional.course,no,yes,yes,3
40607,34,technician,married,professional.course,no,,,4
40608,51,unemployed,married,high.school,no,,,2
40609,46,admin.,married,basic.9y,no,,,4
40610,30,admin.,single,high.school,no,no,no,1
40611,75,retired,married,basic.9y,no,no,no,1
40612,51,technician,married,professional.course,no,yes,no,2
40613,28,admin.,single,university.degree,no,yes,no,3
40615,34,unemployed,married,university.degree,no,no,no,1
40616,22,admin.,single,university.degree,no,yes,no,3
40619,43,entrepreneur,married,university.degree,no,no,no,1
40620,58,entrepreneur,married,high.school,no,no,no,2
40622,58,entrepreneur,married,high.school,no,yes,no,1
40623,34,services,divorced,high.school,no,yes,no,1
40624,76,retired,married,basic.4y,no,yes,no,2
40626,35,admin.,married,high.school,no,no,no,2
40627,32,admin.,married,high.school,no,,,4
40633,47,technician,married,basic.6y,no,no,no,3
40634,24,blue-collar,single,high.school,no,yes,no,3
40637,66,retired,married,,no,no,no,1
40638,85,retired,married,basic.4y,no,no,no,2
40641,36,admin.,married,university.degree,no,yes,no,2
40642,66,retired,married,,no,yes,no,1
40643,26,admin.,single,university.degree,no,yes,no,3
40644,36,management,divorced,university.degree,no,no,no,1
40645,36,management,divorced,university.degree,no,yes,no,1
40646,35,self-employed,single,university.degree,no,yes,yes,1
40647,26,admin.,single,university.degree,no,yes,no,1
40652,42,admin.,single,high.school,no,no,no,1
40653,44,management,married,university.degree,no,no,no,3
40654,45,unemployed,married,high.school,no,no,no,2
40655,38,management,married,university.degree,no,no,no,1
40656,67,,divorced,,,yes,no,2
40657,44,management,married,university.degree,no,no,yes,2
40658,30,management,married,university.degree,no,,,1
40661,31,student,single,,no,,,2
40663,28,management,single,university.degree,no,yes,no,1
40664,32,blue-collar,married,basic.4y,no,no,no,4
40668,38,technician,single,professional.course,no,yes,no,1
40670,29,admin.,single,high.school,no,yes,no,2
40671,60,admin.,married,professional.course,no,yes,yes,1
40672,45,unemployed,married,professional.course,,no,no,2
40674,27,technician,single,university.degree,no,yes,no,1
40675,27,technician,single,university.degree,no,yes,no,1
40679,37,admin.,single,university.degree,no,no,no,4
40682,26,technician,single,basic.9y,no,yes,no,1
40683,34,admin.,single,high.school,no,no,no,1
40684,27,admin.,single,university.degree,no,no,no,1
40685,38,technician,single,professional.course,no,yes,no,1
40686,83,retired,divorced,basic.4y,no,no,no,3
40687,38,services,single,high.school,no,yes,no,3
40688,24,technician,single,professional.course,no,yes,no,3
40689,29,admin.,single,university.degree,no,no,no,1
40690,64,retired,divorced,basic.4y,no,yes,yes,2
40691,29,technician,single,professional.course,no,,,2
40697,69,retired,married,basic.4y,no,no,no,1
40698,29,technician,single,professional.course,no,yes,no,5
40699,23,student,single,basic.9y,no,yes,yes,2
40700,23,student,single,basic.9y,no,yes,no,1
40701,29,technician,single,professional.course,no,no,no,2
40702,82,retired,married,university.degree,,no,no,4
40704,33,services,married,professional.course,no,no,no,1
40709,57,admin.,divorced,high.school,no,no,no,5
40710,30,technician,single,professional.course,no,no,no,5
40713,30,technician,single,professional.course,no,no,no,1
40714,84,retired,divorced,,,no,no,2
40716,82,housemaid,married,basic.4y,no,no,no,2
40717,30,technician,single,professional.course,no,no,no,1
40718,86,retired,married,,,yes,yes,4
40719,32,unemployed,married,high.school,no,no,no,1
40720,34,admin.,married,professional.course,no,yes,yes,1
40721,34,admin.,married,professional.course,no,no,no,3
40723,53,management,divorced,university.degree,no,no,no,2
40725,30,technician,single,professional.course,no,,,2
40726,32,student,single,high.school,no,no,no,1
40728,24,student,single,high.school,no,yes,yes,2
40731,19,student,single,basic.4y,no,yes,no,3
40732,36,management,married,university.degree,no,,,4
40733,33,technician,married,university.degree,no,yes,no,1
40734,23,student,single,professional.course,no,yes,no,2
40735,60,retired,married,high.school,no,no,no,1
40738,39,entrepreneur,married,professional.course,no,no,no,1
40739,33,technician,married,university.degree,no,yes,no,1
40741,23,student,single,professional.course,no,no,no,1
40744,19,student,single,basic.6y,no,yes,no,4
40745,29,technician,single,professional.course,no,no,yes,1
40747,36,unemployed,single,high.school,no,yes,no,1
40748,82,retired,divorced,basic.4y,no,yes,no,1
40750,41,admin.,married,,no,yes,no,1
40753,23,admin.,single,university.degree,no,no,no,1
40754,24,admin.,single,university.degree,no,no,no,1
40758,33,technician,married,,no,yes,yes,3
40759,19,student,single,basic.6y,no,yes,yes,1
40766,34,technician,single,university.degree,no,yes,no,3
40767,34,technician,single,university.degree,no,no,no,1
40769,41,management,divorced,university.degree,no,no,no,3
40770,36,technician,married,university.degree,no,yes,no,1
40771,26,technician,single,university.degree,no,yes,no,1
40772,34,technician,single,university.degree,no,no,no,1
40774,31,services,single,high.school,no,yes,no,1
40779,38,blue-collar,single,high.school,no,yes,no,3
40780,41,unemployed,married,high.school,no,yes,yes,1
40782,33,admin.,married,university.degree,no,no,yes,2
40784,32,technician,married,basic.9y,no,yes,no,1
40785,32,technician,married,basic.9y,no,no,no,5
40786,41,unemployed,married,high.school,no,no,no,3
40788,50,management,married,university.degree,no,no,no,3
40789,28,blue-collar,single,university.degree,no,yes,no,1
40790,37,admin.,married,high.school,no,yes,no,1
40791,26,self-employed,single,university.degree,no,yes,no,4
40794,29,admin.,single,university.degree,no,yes,no,2
40796,22,services,single,professional.course,no,yes,no,2
40797,58,admin.,married,high.school,no,no,no,1
40799,23,student,single,high.school,no,no,yes,2
40800,21,student,single,,no,no,no,1
40803,31,technician,married,university.degree,no,no,no,1
40804,35,technician,married,professional.course,no,yes,no,2
40806,35,technician,married,professional.course,no,yes,no,2
40807,54,admin.,divorced,university.degree,no,yes,no,2
40810,30,services,single,high.school,no,yes,no,3
40813,58,admin.,married,university.degree,no,no,no,1
40815,28,management,single,university.degree,no,no,no,1
40816,30,technician,single,university.degree,no,yes,no,4
40818,23,student,single,university.degree,no,yes,no,4
40819,31,admin.,married,university.degree,no,yes,no,1
40820,33,unemployed,single,,no,yes,no,1
40821,33,technician,single,professional.course,no,yes,no,2
40822,26,technician,single,professional.course,no,yes,no,3
40825,60,retired,married,professional.course,no,no,no,1
40828,31,admin.,single,high.school,no,no,no,3
40832,30,student,single,professional.course,no,,,3
40834,32,admin.,married,high.school,no,yes,no,1
40836,30,student,single,professional.course,no,yes,no,1
40837,30,student,single,professional.course,no,no,no,2
40842,30,student,single,professional.course,no,no,no,2
40844,30,student,single,professional.course,no,yes,no,1
40845,29,admin.,single,university.degree,no,no,no,3
40847,40,admin.,divorced,high.school,no,yes,yes,1
40848,35,admin.,married,university.degree,no,no,yes,1
40849,35,admin.,married,university.degree,no,yes,no,2
40851,42,management,married,university.degree,no,yes,no,2
40853,42,admin.,divorced,university.degree,no,yes,no,1
40854,42,admin.,divorced,university.degree,no,no,no,1
40855,41,admin.,married,,no,no,no,3
40857,30,technician,,university.degree,no,no,no,1
40859,32,admin.,single,university.degree,no,no,no,2
40860,32,admin.,single,university.degree,no,yes,no,3
40862,27,student,single,university.degree,no,yes,no,3
40866,32,technician,married,professional.course,no,no,no,1
40870,35,technician,married,professional.course,no,yes,yes,2
40874,41,technician,married,professional.course,no,no,no,1
40875,57,admin.,married,university.degree,no,,,2
40876,26,admin.,single,university.degree,no,no,no,2
40878,32,technician,married,professional.course,no,no,no,4
40879,75,retired,married,basic.4y,no,yes,no,3
40884,51,admin.,married,university.degree,no,yes,yes,1
40885,28,admin.,single,university.degree,no,no,no,1
40886,70,retired,married,basic.4y,,no,no,3
40890,33,blue-collar,single,basic.4y,no,yes,no,1
40891,29,technician,married,professional.course,no,yes,no,2
40892,47,admin.,married,high.school,no,yes,no,1
40893,27,student,single,,no,yes,no,4
40895,60,retired,married,basic.4y,no,,,3
40896,27,student,single,,no,yes,no,1
40897,32,services,single,university.degree,no,yes,no,2
40898,49,technician,divorced,professional.course,no,yes,no,1
40899,39,housemaid,married,basic.4y,no,yes,no,2
40900,66,retired,married,basic.4y,no,yes,no,1
40901,56,unemployed,divorced,basic.4y,no,no,yes,3
40902,24,admin.,single,high.school,no,yes,no,1
40904,55,admin.,married,high.school,no,no,no,3
40906,33,services,married,professional.course,no,no,no,3
40907,48,technician,married,professional.course,no,yes,yes,1
40908,30,technician,single,,no,yes,yes,3
40910,29,admin.,single,university.degree,no,no,no,2
40912,33,services,single,university.degree,no,yes,no,2
40913,65,retired,married,basic.4y,no,yes,yes,1
40914,24,blue-collar,single,basic.9y,no,no,no,1
40916,25,services,single,high.school,no,no,no,1
40917,25,services,single,high.school,no,no,no,2
40918,26,technician,single,professional.course,no,no,no,1
40920,59,services,married,university.degree,no,yes,no,2
40923,20,student,single,,no,no,no,3
40925,31,technician,single,professional.course,no,yes,no,1
40927,31,technician,married,university.degree,no,yes,yes,2
40929,20,student,single,,no,yes,yes,4
40931,27,admin.,single,university.degree,no,yes,yes,2
40932,27,blue-collar,single,high.school,no,no,no,2
40935,20,student,single,,no,no,no,1
40936,31,technician,married,university.degree,no,no,no,3
40937,27,blue-collar,single,high.school,no,yes,no,1
40938,51,housemaid,married,basic.4y,no,no,no,2
40940,49,admin.,married,high.school,,no,no,3
40941,66,retired,married,basic.4y,,,,3
40942,65,retired,married,basic.4y,no,yes,yes,3
40943,35,admin.,married,university.degree,no,no,no,2
40944,52,technician,married,university.degree,no,yes,no,1
40945,54,admin.,married,high.school,no,no,no,2
40946,60,retired,married,basic.4y,no,yes,no,1
40950,81,retired,divorced,basic.4y,no,yes,no,2
40951,70,retired,married,professional.course,no,no,no,3
40954,48,technician,married,professional.course,no,no,no,3
40956,54,self-employed,married,university.degree,no,yes,no,1
40957,37,admin.,single,high.school,no,no,no,1
40958,63,admin.,married,university.degree,no,yes,no,1
40961,54,self-employed,married,university.degree,no,no,no,1
40963,54,self-employed,married,university.degree,no,yes,no,1
40964,51,admin.,married,high.school,no,no,yes,1
40965,81,retired,divorced,basic.4y,no,yes,no,1
40966,74,retired,married,university.degree,no,yes,no,2
40968,65,retired,married,basic.4y,no,no,no,3
40970,24,admin.,single,university.degree,no,yes,no,2
40971,68,retired,divorced,high.school,no,yes,no,2
40973,68,retired,divorced,high.school,no,yes,yes,1
40974,47,admin.,single,university.degree,no,yes,no,1
40975,44,technician,married,high.school,no,yes,yes,1
40976,56,technician,divorced,professional.course,no,no,no,2
